market,name,price,date
narahenpita,carrot,425,6/21/2022
narahenpita,carrot,425,7/19/2022
narahenpita,carrot,425,8/2/2022
narahenpita,carrot,440,9/21/2022
narahenpita,carrot,440,9/22/2022
narahenpita,carrot,440,10/3/2022
narahenpita,carrot,440,10/4/2022
narahenpita,carrot,440,10/5/2022
narahenpita,carrot,440,10/6/2022
narahenpita,carrot,440,10/7/2022
narahenpita,carrot,440,10/31/2022
narahenpita,carrot,440,11/3/2022
narahenpita,carrot,440,11/21/2022
narahenpita,carrot,440,11/23/2022
narahenpita,carrot,440,11/24/2022
narahenpita,carrot,440,6/2/2023
narahenpita,carrot,440,6/5/2023
narahenpita,carrot,440,6/12/2023
narahenpita,carrot,440,6/20/2023
narahenpita,carrot,440,8/18/2023
narahenpita,carrot,440,8/23/2023
narahenpita,carrot,440,8/25/2023
narahenpita,carrot,440,8/28/2023
narahenpita,carrot,440,8/29/2023
narahenpita,carrot,440,12/5/2023
narahenpita,carrot,440,4/17/2024
narahenpita,carrot,440,8/14/2024
narahenpita,carrot,445,11/16/2021
narahenpita,carrot,445,5/18/2022
narahenpita,carrot,450,9/9/2022
narahenpita,carrot,455,8/5/2022
narahenpita,carrot,455,8/12/2022
narahenpita,carrot,460,11/17/2022
narahenpita,carrot,460,11/29/2022
narahenpita,carrot,460,12/2/2022
narahenpita,carrot,460,6/26/2023
narahenpita,carrot,460,8/15/2023
narahenpita,carrot,460,6/20/2024
narahenpita,carrot,460,7/25/2024
narahenpita,carrot,460,7/31/2024
narahenpita,carrot,460,8/2/2024
narahenpita,carrot,465,5/26/2022
narahenpita,carrot,475,6/2/2022
narahenpita,carrot,475,6/8/2022
narahenpita,carrot,475,6/23/2022
narahenpita,carrot,475,6/24/2022
narahenpita,carrot,475,9/6/2022
narahenpita,carrot,475,9/15/2022
narahenpita,carrot,480,11/8/2022
narahenpita,carrot,480,11/9/2022
narahenpita,carrot,480,11/10/2022
narahenpita,carrot,480,11/11/2022
narahenpita,carrot,480,11/14/2022
narahenpita,carrot,480,11/15/2022
narahenpita,carrot,480,11/16/2022
narahenpita,carrot,480,11/18/2022
narahenpita,carrot,480,11/22/2022
narahenpita,carrot,480,11/28/2022
narahenpita,carrot,480,11/30/2022
narahenpita,carrot,480,12/1/2022
narahenpita,carrot,480,12/8/2022
narahenpita,carrot,480,5/29/2023
narahenpita,carrot,480,5/30/2023
narahenpita,carrot,480,6/7/2023
narahenpita,carrot,480,7/12/2023
narahenpita,carrot,480,7/14/2023
narahenpita,carrot,480,7/18/2023
narahenpita,carrot,480,7/20/2023
narahenpita,carrot,480,7/21/2023
narahenpita,carrot,480,7/24/2023
narahenpita,carrot,480,7/26/2023
narahenpita,carrot,480,8/3/2023
narahenpita,carrot,480,8/4/2023
narahenpita,carrot,480,8/9/2023
narahenpita,carrot,480,8/11/2023
narahenpita,carrot,480,8/14/2023
narahenpita,carrot,480,8/16/2023
narahenpita,carrot,480,11/1/2023
narahenpita,carrot,480,11/2/2023
narahenpita,carrot,480,11/13/2023
narahenpita,carrot,480,11/16/2023
narahenpita,carrot,480,11/17/2023
narahenpita,carrot,480,11/20/2023
narahenpita,carrot,480,12/11/2023
narahenpita,carrot,480,12/12/2023
narahenpita,carrot,480,12/14/2023
narahenpita,carrot,480,12/15/2023
narahenpita,carrot,480,3/4/2024
narahenpita,carrot,480,3/13/2024
narahenpita,carrot,480,3/15/2024
narahenpita,carrot,480,3/18/2024
narahenpita,carrot,480,6/10/2024
narahenpita,carrot,480,6/11/2024
narahenpita,carrot,480,6/12/2024
narahenpita,carrot,480,6/13/2024
narahenpita,carrot,480,6/14/2024
narahenpita,carrot,480,6/19/2024
narahenpita,carrot,480,7/12/2024
narahenpita,carrot,480,7/24/2024
narahenpita,carrot,480,7/26/2024
narahenpita,carrot,480,7/29/2024
narahenpita,carrot,480,7/30/2024
narahenpita,carrot,480,8/1/2024
narahenpita,carrot,485,5/17/2022
narahenpita,carrot,500,7/19/2023
narahenpita,carrot,500,1/2/2024
narahenpita,carrot,500,2/20/2024
narahenpita,carrot,500,2/27/2024
narahenpita,carrot,500,3/5/2024
narahenpita,carrot,500,7/9/2024
narahenpita,carrot,500,7/11/2024
narahenpita,carrot,500,7/16/2024
narahenpita,carrot,505,6/7/2022
narahenpita,carrot,505,6/17/2022
narahenpita,carrot,505,6/20/2022
narahenpita,carrot,505,8/10/2022
narahenpita,carrot,505,9/7/2022
narahenpita,carrot,505,9/12/2022
narahenpita,carrot,520,9/16/2022
narahenpita,carrot,520,7/4/2023
narahenpita,carrot,520,7/5/2023
narahenpita,carrot,520,7/6/2023
narahenpita,carrot,520,7/13/2023
narahenpita,carrot,520,7/17/2023
narahenpita,carrot,520,7/25/2023
narahenpita,carrot,520,7/28/2023
narahenpita,carrot,520,11/14/2023
narahenpita,carrot,520,3/14/2024
narahenpita,carrot,520,7/5/2024
narahenpita,carrot,520,7/8/2024
narahenpita,carrot,520,7/10/2024
narahenpita,carrot,520,7/15/2024
narahenpita,carrot,520,7/17/2024
narahenpita,carrot,520,7/22/2024
narahenpita,carrot,520,7/23/2024
narahenpita,carrot,525,8/15/2022
narahenpita,carrot,540,6/27/2024
narahenpita,carrot,545,5/30/2022
narahenpita,carrot,555,5/25/2022
narahenpita,carrot,555,6/10/2022
narahenpita,carrot,555,8/9/2022
narahenpita,carrot,560,7/27/2023
narahenpita,carrot,560,7/31/2023
narahenpita,carrot,560,8/2/2023
narahenpita,carrot,560,8/7/2023
narahenpita,carrot,560,8/8/2023
narahenpita,carrot,560,8/10/2023
narahenpita,carrot,560,8/17/2023
narahenpita,carrot,560,11/15/2023
narahenpita,carrot,560,6/24/2024
narahenpita,carrot,560,6/25/2024
narahenpita,carrot,560,6/26/2024
narahenpita,carrot,560,6/28/2024
narahenpita,carrot,560,7/3/2024
narahenpita,carrot,560,7/18/2024
narahenpita,carrot,560,7/19/2024
narahenpita,carrot,565,5/27/2022
narahenpita,carrot,600,12/18/2023
narahenpita,carrot,600,2/12/2024
narahenpita,carrot,600,2/13/2024
narahenpita,carrot,600,2/19/2024
narahenpita,carrot,600,2/26/2024
narahenpita,carrot,600,2/28/2024
narahenpita,carrot,600,2/29/2024
narahenpita,carrot,600,3/1/2024
narahenpita,carrot,600,7/1/2024
narahenpita,carrot,600,7/2/2024
narahenpita,carrot,600,7/4/2024
narahenpita,carrot,605,5/31/2022
narahenpita,carrot,605,6/1/2022
narahenpita,carrot,605,6/3/2022
narahenpita,carrot,605,6/6/2022
narahenpita,carrot,605,8/8/2022
narahenpita,carrot,615,5/24/2022
narahenpita,carrot,655,6/13/2022
narahenpita,carrot,800,1/3/2024
narahenpita,carrot,800,1/5/2024
narahenpita,carrot,800,2/9/2024
narahenpita,carrot,800,2/14/2024
narahenpita,carrot,800,2/15/2024
narahenpita,carrot,800,2/16/2024
narahenpita,carrot,900,1/4/2024
narahenpita,carrot,1000,1/8/2024
narahenpita,carrot,1000,2/8/2024
narahenpita,carrot,1100,1/9/2024
narahenpita,carrot,1100,1/10/2024
narahenpita,carrot,1100,2/7/2024
narahenpita,carrot,1200,1/12/2024
narahenpita,carrot,1200,1/22/2024
narahenpita,carrot,1200,2/2/2024
narahenpita,carrot,1200,2/5/2024
narahenpita,carrot,1200,2/6/2024
narahenpita,carrot,1400,1/11/2024
narahenpita,carrot,1400,1/23/2024
narahenpita,carrot,1400,1/24/2024
narahenpita,carrot,1500,1/30/2024
narahenpita,carrot,1500,1/31/2024
narahenpita,carrot,1500,2/1/2024
narahenpita,carrot,1800,1/19/2024
narahenpita,carrot,1800,1/26/2024
narahenpita,carrot,2000,1/29/2024
narahenpita,carrot,2200,1/16/2024
narahenpita,carrot,2400,1/18/2024
narahenpita,carrot,2800,1/17/2024
narahenpita,green_chilli,80,7/20/2023
narahenpita,green_chilli,130,11/19/2020
narahenpita,green_chilli,135,11/18/2020
narahenpita,green_chilli,140,11/20/2020
narahenpita,green_chilli,150,11/13/2020
narahenpita,green_chilli,160,11/11/2020
narahenpita,green_chilli,160,11/16/2020
narahenpita,green_chilli,160,11/17/2020
narahenpita,green_chilli,170,11/12/2020
narahenpita,green_chilli,180,11/23/2020
narahenpita,green_chilli,180,9/27/2024
narahenpita,green_chilli,180,10/2/2024
narahenpita,green_chilli,180,10/3/2024
narahenpita,green_chilli,200,11/24/2020
narahenpita,green_chilli,200,9/25/2024
narahenpita,green_chilli,200,9/26/2024
narahenpita,green_chilli,200,9/30/2024
narahenpita,green_chilli,200,10/1/2024
narahenpita,green_chilli,200,10/4/2024
narahenpita,green_chilli,220,11/27/2020
narahenpita,green_chilli,230,11/21/2024
narahenpita,green_chilli,240,8/12/2020
narahenpita,green_chilli,240,8/13/2020
narahenpita,green_chilli,240,11/25/2020
narahenpita,green_chilli,240,11/21/2022
narahenpita,green_chilli,240,11/22/2022
narahenpita,green_chilli,240,11/24/2022
narahenpita,green_chilli,250,1/7/2021
narahenpita,green_chilli,250,1/8/2021
narahenpita,green_chilli,250,9/23/2024
narahenpita,green_chilli,250,10/7/2024
narahenpita,green_chilli,250,10/8/2024
narahenpita,green_chilli,250,10/11/2024
narahenpita,green_chilli,250,11/11/2024
narahenpita,green_chilli,250,11/12/2024
narahenpita,green_chilli,250,11/19/2024
narahenpita,green_chilli,250,11/20/2024
narahenpita,green_chilli,250,11/22/2024
narahenpita,green_chilli,260,11/26/2020
narahenpita,green_chilli,280,12/1/2020
narahenpita,green_chilli,280,12/8/2020
narahenpita,green_chilli,280,12/10/2020
narahenpita,green_chilli,280,10/9/2024
narahenpita,green_chilli,300,12/7/2020
narahenpita,green_chilli,300,12/14/2020
narahenpita,green_chilli,300,11/25/2022
narahenpita,green_chilli,300,5/11/2023
narahenpita,green_chilli,300,5/12/2023
narahenpita,green_chilli,300,4/18/2024
narahenpita,green_chilli,300,4/26/2024
narahenpita,green_chilli,300,5/3/2024
narahenpita,green_chilli,300,5/7/2024
narahenpita,green_chilli,300,5/8/2024
narahenpita,green_chilli,300,5/9/2024
narahenpita,green_chilli,300,5/10/2024
narahenpita,green_chilli,300,5/14/2024
narahenpita,green_chilli,300,5/16/2024
narahenpita,green_chilli,300,10/10/2024
narahenpita,green_chilli,300,10/14/2024
narahenpita,green_chilli,300,11/6/2024
narahenpita,green_chilli,300,11/13/2024
narahenpita,green_chilli,320,12/2/2020
narahenpita,green_chilli,320,12/11/2020
narahenpita,green_chilli,320,4/29/2024
narahenpita,green_chilli,320,4/30/2024
narahenpita,green_chilli,320,5/6/2024
narahenpita,green_chilli,320,5/13/2024
narahenpita,green_chilli,320,5/15/2024
narahenpita,green_chilli,340,10/14/2022
narahenpita,green_chilli,350,10/15/2024
narahenpita,green_chilli,350,10/18/2024
narahenpita,green_chilli,350,10/21/2024
narahenpita,green_chilli,350,10/22/2024
narahenpita,green_chilli,350,10/23/2024
narahenpita,green_chilli,350,11/5/2024
narahenpita,green_chilli,360,11/16/2022
narahenpita,green_chilli,360,11/17/2022
narahenpita,green_chilli,360,12/9/2022
narahenpita,green_chilli,360,5/17/2024
narahenpita,green_chilli,360,5/20/2024
narahenpita,green_chilli,360,5/21/2024
narahenpita,green_chilli,360,5/22/2024
narahenpita,green_chilli,360,9/24/2024
narahenpita,green_chilli,370,12/3/2020
narahenpita,green_chilli,380,12/4/2020
narahenpita,green_chilli,380,12/9/2020
narahenpita,green_chilli,380,1/20/2023
narahenpita,green_chilli,400,11/30/2020
narahenpita,green_chilli,400,12/15/2020
narahenpita,green_chilli,400,9/22/2022
narahenpita,green_chilli,400,9/23/2022
narahenpita,green_chilli,400,9/26/2022
narahenpita,green_chilli,400,9/27/2022
narahenpita,green_chilli,400,10/3/2022
narahenpita,green_chilli,400,10/4/2022
narahenpita,green_chilli,400,10/5/2022
narahenpita,green_chilli,400,10/6/2022
narahenpita,green_chilli,400,10/7/2022
narahenpita,green_chilli,400,10/13/2022
narahenpita,green_chilli,400,10/25/2022
narahenpita,green_chilli,400,10/26/2022
narahenpita,green_chilli,400,10/27/2022
narahenpita,green_chilli,400,10/28/2022
narahenpita,green_chilli,400,10/31/2022
narahenpita,green_chilli,400,11/1/2022
narahenpita,green_chilli,400,11/2/2022
narahenpita,green_chilli,400,11/3/2022
narahenpita,green_chilli,400,11/4/2022
narahenpita,green_chilli,400,11/8/2022
narahenpita,green_chilli,400,11/9/2022
narahenpita,green_chilli,400,11/10/2022
narahenpita,green_chilli,400,11/11/2022
narahenpita,green_chilli,400,11/14/2022
narahenpita,green_chilli,400,11/15/2022
narahenpita,green_chilli,400,11/18/2022
narahenpita,green_chilli,400,11/23/2022
narahenpita,green_chilli,400,11/28/2022
narahenpita,green_chilli,400,11/29/2022
narahenpita,green_chilli,400,11/30/2022
narahenpita,green_chilli,400,12/1/2022
narahenpita,green_chilli,400,12/2/2022
narahenpita,green_chilli,400,12/5/2022
narahenpita,green_chilli,400,12/6/2022
narahenpita,green_chilli,400,12/8/2022
narahenpita,green_chilli,400,12/14/2022
narahenpita,green_chilli,400,12/15/2022
narahenpita,green_chilli,400,12/16/2022
narahenpita,green_chilli,400,12/19/2022
narahenpita,green_chilli,400,12/20/2022
narahenpita,green_chilli,400,12/21/2022
narahenpita,green_chilli,400,12/22/2022
narahenpita,green_chilli,400,12/23/2022
narahenpita,green_chilli,400,12/27/2022
narahenpita,green_chilli,400,12/28/2022
narahenpita,green_chilli,400,12/29/2022
narahenpita,green_chilli,400,12/30/2022
narahenpita,green_chilli,400,1/11/2023
narahenpita,green_chilli,400,1/19/2023
narahenpita,green_chilli,400,1/24/2023
narahenpita,green_chilli,400,1/25/2023
narahenpita,green_chilli,400,1/26/2023
narahenpita,green_chilli,400,1/27/2023
narahenpita,green_chilli,400,1/30/2023
narahenpita,green_chilli,400,1/31/2023
narahenpita,green_chilli,400,2/1/2023
narahenpita,green_chilli,400,2/2/2023
narahenpita,green_chilli,400,2/3/2023
narahenpita,green_chilli,400,2/6/2023
narahenpita,green_chilli,400,2/7/2023
narahenpita,green_chilli,400,2/8/2023
narahenpita,green_chilli,400,2/10/2023
narahenpita,green_chilli,400,2/13/2023
narahenpita,green_chilli,400,2/14/2023
narahenpita,green_chilli,400,2/15/2023
narahenpita,green_chilli,400,2/16/2023
narahenpita,green_chilli,400,2/17/2023
narahenpita,green_chilli,400,2/20/2023
narahenpita,green_chilli,400,2/22/2023
narahenpita,green_chilli,400,2/23/2023
narahenpita,green_chilli,400,2/24/2023
narahenpita,green_chilli,400,2/27/2023
narahenpita,green_chilli,400,3/24/2023
narahenpita,green_chilli,400,3/27/2023
narahenpita,green_chilli,400,3/31/2023
narahenpita,green_chilli,400,4/3/2023
narahenpita,green_chilli,400,4/4/2023
narahenpita,green_chilli,400,4/27/2023
narahenpita,green_chilli,400,5/2/2023
narahenpita,green_chilli,400,5/3/2023
narahenpita,green_chilli,400,5/9/2023
narahenpita,green_chilli,400,5/10/2023
narahenpita,green_chilli,400,5/15/2023
narahenpita,green_chilli,400,5/16/2023
narahenpita,green_chilli,400,5/17/2023
narahenpita,green_chilli,400,5/18/2023
narahenpita,green_chilli,400,5/19/2023
narahenpita,green_chilli,400,5/22/2023
narahenpita,green_chilli,400,5/23/2023
narahenpita,green_chilli,400,5/24/2023
narahenpita,green_chilli,400,5/25/2023
narahenpita,green_chilli,400,5/26/2023
narahenpita,green_chilli,400,5/31/2023
narahenpita,green_chilli,400,6/1/2023
narahenpita,green_chilli,400,3/26/2024
narahenpita,green_chilli,400,3/28/2024
narahenpita,green_chilli,400,4/1/2024
narahenpita,green_chilli,400,4/2/2024
narahenpita,green_chilli,400,4/3/2024
narahenpita,green_chilli,400,4/4/2024
narahenpita,green_chilli,400,4/5/2024
narahenpita,green_chilli,400,4/8/2024
narahenpita,green_chilli,400,4/9/2024
narahenpita,green_chilli,400,4/10/2024
narahenpita,green_chilli,400,4/17/2024
narahenpita,green_chilli,400,4/19/2024
narahenpita,green_chilli,400,4/22/2024
narahenpita,green_chilli,400,4/24/2024
narahenpita,green_chilli,400,4/25/2024
narahenpita,green_chilli,400,5/28/2024
narahenpita,green_chilli,400,5/29/2024
narahenpita,green_chilli,400,5/31/2024
narahenpita,green_chilli,400,6/3/2024
narahenpita,green_chilli,400,6/4/2024
narahenpita,green_chilli,400,6/5/2024
narahenpita,green_chilli,400,6/7/2024
narahenpita,green_chilli,400,6/10/2024
narahenpita,green_chilli,400,6/24/2024
narahenpita,green_chilli,400,6/25/2024
narahenpita,green_chilli,400,6/26/2024
narahenpita,green_chilli,400,6/27/2024
narahenpita,green_chilli,400,6/28/2024
narahenpita,green_chilli,400,7/1/2024
narahenpita,green_chilli,400,7/2/2024
narahenpita,green_chilli,400,8/27/2024
narahenpita,green_chilli,400,8/28/2024
narahenpita,green_chilli,400,8/29/2024
narahenpita,green_chilli,400,8/30/2024
narahenpita,green_chilli,400,9/2/2024
narahenpita,green_chilli,400,9/3/2024
narahenpita,green_chilli,400,9/4/2024
narahenpita,green_chilli,400,9/5/2024
narahenpita,green_chilli,400,9/6/2024
narahenpita,green_chilli,400,9/12/2024
narahenpita,green_chilli,400,9/18/2024
narahenpita,green_chilli,400,9/19/2024
narahenpita,green_chilli,400,9/20/2024
narahenpita,green_chilli,400,10/16/2024
narahenpita,green_chilli,400,10/25/2024
narahenpita,green_chilli,400,10/29/2024
narahenpita,green_chilli,400,10/30/2024
narahenpita,green_chilli,400,11/1/2024
narahenpita,green_chilli,400,11/8/2024
narahenpita,green_chilli,400,11/25/2024
narahenpita,green_chilli,400,12/3/2024
narahenpita,green_chilli,420,2/9/2023
narahenpita,green_chilli,450,10/24/2024
narahenpita,green_chilli,450,10/28/2024
narahenpita,green_chilli,450,11/4/2024
narahenpita,green_chilli,450,11/14/2024
narahenpita,green_chilli,450,11/26/2024
narahenpita,green_chilli,480,5/2/2024
narahenpita,green_chilli,500,9/21/2022
narahenpita,green_chilli,500,9/28/2022
narahenpita,green_chilli,500,9/29/2022
narahenpita,green_chilli,500,9/30/2022
narahenpita,green_chilli,500,10/11/2022
narahenpita,green_chilli,500,10/12/2022
narahenpita,green_chilli,500,10/17/2022
narahenpita,green_chilli,500,10/18/2022
narahenpita,green_chilli,500,10/19/2022
narahenpita,green_chilli,500,10/20/2022
narahenpita,green_chilli,500,10/21/2022
narahenpita,green_chilli,500,12/12/2022
narahenpita,green_chilli,500,12/13/2022
narahenpita,green_chilli,500,1/4/2023
narahenpita,green_chilli,500,1/5/2023
narahenpita,green_chilli,500,1/9/2023
narahenpita,green_chilli,500,1/10/2023
narahenpita,green_chilli,500,1/12/2023
narahenpita,green_chilli,500,1/13/2023
narahenpita,green_chilli,500,1/17/2023
narahenpita,green_chilli,500,1/18/2023
narahenpita,green_chilli,500,1/23/2023
narahenpita,green_chilli,500,2/21/2023
narahenpita,green_chilli,500,2/28/2023
narahenpita,green_chilli,500,3/9/2023
narahenpita,green_chilli,500,3/10/2023
narahenpita,green_chilli,500,3/15/2023
narahenpita,green_chilli,500,3/16/2023
narahenpita,green_chilli,500,3/17/2023
narahenpita,green_chilli,500,3/20/2023
narahenpita,green_chilli,500,3/21/2023
narahenpita,green_chilli,500,3/22/2023
narahenpita,green_chilli,500,3/23/2023
narahenpita,green_chilli,500,3/28/2023
narahenpita,green_chilli,500,3/29/2023
narahenpita,green_chilli,500,3/30/2023
narahenpita,green_chilli,500,4/6/2023
narahenpita,green_chilli,500,4/10/2023
narahenpita,green_chilli,500,4/11/2023
narahenpita,green_chilli,500,4/12/2023
narahenpita,green_chilli,500,4/17/2023
narahenpita,green_chilli,500,4/20/2023
narahenpita,green_chilli,500,4/21/2023
narahenpita,green_chilli,500,4/24/2023
narahenpita,green_chilli,500,4/25/2023
narahenpita,green_chilli,500,4/26/2023
narahenpita,green_chilli,500,4/28/2023
narahenpita,green_chilli,500,5/4/2023
narahenpita,green_chilli,500,5/8/2023
narahenpita,green_chilli,500,5/29/2023
narahenpita,green_chilli,500,5/30/2023
narahenpita,green_chilli,500,3/27/2024
narahenpita,green_chilli,500,5/27/2024
narahenpita,green_chilli,500,6/11/2024
narahenpita,green_chilli,500,6/13/2024
narahenpita,green_chilli,500,6/14/2024
narahenpita,green_chilli,500,6/18/2024
narahenpita,green_chilli,500,6/19/2024
narahenpita,green_chilli,500,6/20/2024
narahenpita,green_chilli,500,7/3/2024
narahenpita,green_chilli,500,7/4/2024
narahenpita,green_chilli,500,7/5/2024
narahenpita,green_chilli,500,8/20/2024
narahenpita,green_chilli,500,8/21/2024
narahenpita,green_chilli,500,8/22/2024
narahenpita,green_chilli,500,8/23/2024
narahenpita,green_chilli,500,8/26/2024
narahenpita,green_chilli,500,9/9/2024
narahenpita,green_chilli,500,9/10/2024
narahenpita,green_chilli,500,9/11/2024
narahenpita,green_chilli,500,9/13/2024
narahenpita,green_chilli,500,11/18/2024
narahenpita,green_chilli,500,12/2/2024
narahenpita,green_chilli,510,3/1/2023
narahenpita,green_chilli,550,11/29/2024
narahenpita,green_chilli,600,8/24/2020
narahenpita,green_chilli,600,1/2/2023
narahenpita,green_chilli,600,1/3/2023
narahenpita,green_chilli,600,3/2/2023
narahenpita,green_chilli,600,3/3/2023
